    46.22687       -123.2789    
    46.22777       -123.2270    
    46.22865       -123.1750    
    46.22950       -123.1231    
    46.23032       -123.0711    
    46.23112       -123.0192    
    46.23190       -122.9672    
    46.23266       -122.9153    
    46.23338       -122.8633    
    46.23409       -122.8113    
    46.23477       -122.7593    
    46.23543       -122.7074    
    46.23606       -122.6554    
    46.23667       -122.6035    
    46.23726       -122.5515    
    46.23781       -122.4995    
    46.23835       -122.4475    
    46.23886       -122.3956    
    46.23934       -122.3436    
    46.23981       -122.2916    
    46.24025       -122.2397    
    46.24066       -122.1877    
    46.24105       -122.1357    
    46.24141       -122.0837    
    46.24176       -122.0317    
    46.24207       -121.9798    
    46.24236       -121.9278    
    46.24263       -121.8758    
    46.24287       -121.8238    
    46.24309       -121.7719    
    46.24329       -121.7199    
    46.24346       -121.6679    
    46.24360       -121.6159    
    46.24373       -121.5639    
    46.24382       -121.5120    
    46.24390       -121.4600    
    46.24394       -121.4080    
    46.24397       -121.3560    
    46.24397       -121.3040    
    46.24394       -121.2520    
    46.24390       -121.2000    
    46.24382       -121.1481    
    46.24373       -121.0961    
    46.24360       -121.0441    
    46.24346       -120.9921    
    46.24329       -120.9402    
    46.24309       -120.8882    
    46.24287       -120.8362    
    46.24263       -120.7842    
    46.24236       -120.7322    
    46.24207       -120.6803    
    46.24176       -120.6283    
    46.24141       -120.5763    
    46.24105       -120.5243    
    46.24066       -120.4724    
    46.24025       -120.4204    
    46.23981       -120.3684    
    46.23934       -120.3164    
    46.23886       -120.2644    
    46.23835       -120.2125    
    46.23781       -120.1605    
    46.23726       -120.1086    
    46.23667       -120.0566    
    46.23606       -120.0046    
    46.23543       -119.9526    
    46.23477       -119.9007    
    46.23409       -119.8487    
    46.23339       -119.7968    
    46.23266       -119.7448    
    46.23190       -119.6928    
    46.23112       -119.6409    
    46.23032       -119.5889    
    46.22950       -119.5370    
    46.22865       -119.4850    
    46.22777       -119.4330    
    46.22687       -119.3811    
    46.22594       -119.3292    
    46.22500       -119.2772    
    46.22402       -119.2253    

    46.26281       -123.2802    
    46.26371       -123.2282    
    46.26458       -123.1763    
    46.26544       -123.1243    
    46.26627       -123.0723    
    46.26707       -123.0203    
    46.26785       -122.9683    
    46.26860       -122.9163    
    46.26933       -122.8643    
    46.27003       -122.8123    
    46.27072       -122.7603    
    46.27137       -122.7083    
    46.27201       -122.6563    
    46.27262       -122.6043    
    46.27320       -122.5523    
    46.27376       -122.5003    
    46.27430       -122.4483    
    46.27481       -122.3963    
    46.27530       -122.3443    
    46.27576       -122.2923    
    46.27620       -122.2403    
    46.27661       -122.1883    
    46.27700       -122.1363    
    46.27737       -122.0842    
    46.27771       -122.0322    
    46.27802       -121.9802    
    46.27831       -121.9282    
    46.27858       -121.8762    
    46.27882       -121.8242    
    46.27905       -121.7722    
    46.27924       -121.7201    
    46.27941       -121.6681    
    46.27956       -121.6161    
    46.27968       -121.5641    
    46.27977       -121.5121    
    46.27985       -121.4601    
    46.27989       -121.4081    
    46.27992       -121.3560    
    46.27992       -121.3040    
    46.27989       -121.2520    
    46.27985       -121.2000    
    46.27977       -121.1479    
    46.27968       -121.0959    
    46.27956       -121.0439    
    46.27941       -120.9919    
    46.27924       -120.9399    
    46.27905       -120.8879    
    46.27882       -120.8358    
    46.27858       -120.7838    
    46.27831       -120.7318    
    46.27802       -120.6798    
    46.27771       -120.6278    
    46.27737       -120.5758    
    46.27700       -120.5238    
    46.27661       -120.4718    
    46.27620       -120.4197    
    46.27576       -120.3677    
    46.27530       -120.3157    
    46.27481       -120.2637    
    46.27430       -120.2117    
    46.27376       -120.1597    
    46.27320       -120.1077    
    46.27262       -120.0557    
    46.27201       -120.0037    
    46.27137       -119.9517    
    46.27072       -119.8997    
    46.27003       -119.8477    
    46.26933       -119.7957    
    46.26860       -119.7437    
    46.26785       -119.6917    
    46.26707       -119.6397    
    46.26627       -119.5877    
    46.26544       -119.5357    
    46.26458       -119.4838    
    46.26371       -119.4318    
    46.26281       -119.3798    
    46.26188       -119.3278    
