    48.90715       -122.3333    
    48.90730       -122.3151    
    48.90746       -122.2968    
    48.90761       -122.2786    
    48.90775       -122.2603    
    48.90790       -122.2421    
    48.90804       -122.2239    
    48.90818       -122.2056    
    48.90831       -122.1874    
    48.90844       -122.1692    
    48.90858       -122.1509    
    48.90870       -122.1327    
    48.90882       -122.1144    
    48.90894       -122.0962    
    48.90907       -122.0779    
    48.90918       -122.0597    
    48.90929       -122.0415    
    48.90940       -122.0232    
    48.90951       -122.0050    
    48.90961       -121.9867    
    48.90971       -121.9685    
    48.90981       -121.9503    
    48.90991       -121.9320    
    48.91000       -121.9138    
    48.91008       -121.8955    
    48.91018       -121.8773    
    48.91026       -121.8590    
    48.91034       -121.8408    
    48.91042       -121.8226    
    48.91049       -121.8043    
    48.91056       -121.7861    
    48.91063       -121.7678    
    48.91071       -121.7496    
    48.91077       -121.7314    
    48.91083       -121.7131    
    48.91089       -121.6949    
    48.91095       -121.6766    
    48.91100       -121.6584    
    48.91105       -121.6401    
    48.91109       -121.6219    
    48.91114       -121.6036    
    48.91118       -121.5854    
    48.91121       -121.5672    
    48.91125       -121.5489    
    48.91128       -121.5307    

    48.91914       -122.3336    
    48.91930       -122.3153    
    48.91945       -122.2971    
    48.91960       -122.2788    
    48.91975       -122.2606    
    48.91989       -122.2423    
    48.92003       -122.2241    
    48.92017       -122.2058    
    48.92030       -122.1876    
    48.92043       -122.1693    
    48.92057       -122.1511    
    48.92070       -122.1328    
    48.92082       -122.1146    
    48.92094       -122.0964    
    48.92106       -122.0781    
    48.92117       -122.0599    
    48.92128       -122.0416    
    48.92139       -122.0234    
    48.92150       -122.0051    
    48.92160       -121.9869    
    48.92170       -121.9687    
    48.92181       -121.9504    
    48.92190       -121.9322    
    48.92199       -121.9139    
    48.92208       -121.8957    
    48.92217       -121.8774    
    48.92225       -121.8592    
    48.92233       -121.8409    
    48.92241       -121.8227    
    48.92249       -121.8044    
    48.92256       -121.7862    
    48.92263       -121.7679    
    48.92270       -121.7497    
    48.92276       -121.7314    
    48.92282       -121.7132    
    48.92288       -121.6949    
    48.92294       -121.6767    
    48.92299       -121.6584    
    48.92304       -121.6402    
    48.92309       -121.6219    
    48.92313       -121.6037    
    48.92317       -121.5854    
    48.92321       -121.5672    
    48.92325       -121.5490    
    48.92328       -121.5307    

    48.93113       -122.3338    
    48.93129       -122.3156    
    48.93144       -122.2973    
    48.93158       -122.2791    
    48.93173       -122.2608    
    48.93188       -122.2426    
    48.93202       -122.2243    
    48.93216       -122.2061    
    48.93229       -122.1878    
    48.93243       -122.1696    
    48.93256       -122.1513    
    48.93268       -122.1331    
    48.93281       -122.1148    
    48.93293       -122.0966    
    48.93304       -122.0783    
    48.93316       -122.0601    
    48.93327       -122.0418    
    48.93338       -122.0236    
    48.93349       -122.0053    
    48.93359       -121.9871    
    48.93369       -121.9688    
    48.93379       -121.9505    
    48.93389       -121.9323    
    48.93398       -121.9140    
    48.93407       -121.8958    
    48.93416       -121.8775    
    48.93424       -121.8593    
    48.93432       -121.8410    
    48.93440       -121.8228    
    48.93447       -121.8045    
    48.93455       -121.7863    
    48.93462       -121.7680    
    48.93468       -121.7498    
    48.93475       -121.7315    
    48.93481       -121.7133    
    48.93487       -121.6950    
    48.93493       -121.6768    
    48.93498       -121.6585    
    48.93502       -121.6403    
    48.93508       -121.6220    
    48.93512       -121.6038    
    48.93516       -121.5855    
    48.93520       -121.5673    
    48.93523       -121.5490    
    48.93527       -121.5308    

    48.94313       -122.3340    
    48.94328       -122.3158    
    48.94343       -122.2975    
    48.94358       -122.2793    
    48.94373       -122.2610    
    48.94387       -122.2428    
    48.94401       -122.2245    
    48.94415       -122.2062    
    48.94429       -122.1880    
    48.94442       -122.1697    
    48.94455       -122.1515    
    48.94468       -122.1332    
    48.94480       -122.1150    
    48.94492       -122.0967    
    48.94504       -122.0785    
    48.94515       -122.0602    
    48.94527       -122.0420    
    48.94538       -122.0237    
    48.94548       -122.0055    
    48.94559       -121.9872    
    48.94569       -121.9690    
    48.94579       -121.9507    
    48.94588       -121.9324    
    48.94598       -121.9142    
    48.94606       -121.8959    
    48.94616       -121.8777    
    48.94624       -121.8594    
    48.94631       -121.8412    
    48.94640       -121.8229    
    48.94647       -121.8047    
    48.94654       -121.7864    
    48.94661       -121.7681    
    48.94668       -121.7499    
    48.94675       -121.7316    
    48.94680       -121.7134    
    48.94686       -121.6951    
    48.94692       -121.6768    
    48.94697       -121.6586    
    48.94702       -121.6404    
    48.94707       -121.6221    
    48.94711       -121.6039    
    48.94715       -121.5856    
    48.94719       -121.5673    
    48.94723       -121.5491    
    48.94726       -121.5308    

    48.95511       -122.3343    
    48.95527       -122.3160    
    48.95542       -122.2978    
    48.95557       -122.2795    
    48.95571       -122.2612    
    48.95586       -122.2430    
    48.95600       -122.2247    
    48.95614       -122.2065    
    48.95627       -122.1882    
    48.95641       -122.1700    
    48.95654       -122.1517    
    48.95666       -122.1334    
    48.95679       -122.1152    
    48.95691       -122.0969    
    48.95702       -122.0786    
    48.95714       -122.0604    
    48.95725       -122.0421    
    48.95736       -122.0239    
    48.95747       -122.0056    
    48.95758       -121.9874    
    48.95768       -121.9691    
    48.95778       -121.9508    
    48.95787       -121.9326    
    48.95796       -121.9143    
    48.95805       -121.8961    
    48.95814       -121.8778    
    48.95822       -121.8596    
    48.95831       -121.8413    
    48.95838       -121.8230    
    48.95846       -121.8048    
    48.95853       -121.7865    
    48.95860       -121.7682    
    48.95867       -121.7500    
    48.95873       -121.7317    
    48.95879       -121.7135    
    48.95885       -121.6952    
    48.95891       -121.6769    
    48.95896       -121.6587    
    48.95901       -121.6404    
    48.95906       -121.6222    
    48.95910       -121.6039    
    48.95914       -121.5856    
    48.95918       -121.5674    
    48.95922       -121.5491    
    48.95925       -121.5309    

    48.96710       -122.3345    
    48.96726       -122.3163    
    48.96741       -122.2980    
    48.96756       -122.2797    
    48.96771       -122.2614    
    48.96785       -122.2432    
    48.96799       -122.2249    
    48.96813       -122.2067    
    48.96827       -122.1884    
    48.96840       -122.1701    
    48.96853       -122.1519    
    48.96866       -122.1336    
    48.96878       -122.1154    
    48.96890       -122.0971    
    48.96902       -122.0788    
    48.96914       -122.0606    
    48.96925       -122.0423    
    48.96936       -122.0240    
    48.96947       -122.0058    
    48.96957       -121.9875    
    48.96967       -121.9692    
    48.96977       -121.9510    
    48.96986       -121.9327    
    48.96996       -121.9145    
    48.97005       -121.8962    
    48.97013       -121.8779    
    48.97022       -121.8597    
    48.97030       -121.8414    
    48.97038       -121.8232    
    48.97046       -121.8049    
    48.97053       -121.7866    
    48.97060       -121.7683    
    48.97066       -121.7501    
    48.97072       -121.7318    
    48.97079       -121.7136    
    48.97084       -121.6953    
    48.97090       -121.6770    
    48.97095       -121.6588    
    48.97100       -121.6405    
    48.97105       -121.6222    
    48.97110       -121.6040    
    48.97114       -121.5857    
    48.97118       -121.5674    
    48.97121       -121.5492    
    48.97124       -121.5309    

    48.97910       -122.3347    
    48.97925       -122.3165    
    48.97940       -122.2982    
    48.97955       -122.2799    
    48.97969       -122.2617    
    48.97984       -122.2434    
    48.97998       -122.2252    
    48.98012       -122.2069    
    48.98025       -122.1886    
    48.98039       -122.1703    
    48.98052       -122.1521    
    48.98064       -122.1338    
    48.98077       -122.1155    
    48.98089       -122.0973    
    48.98101       -122.0790    
    48.98112       -122.0607    
    48.98124       -122.0425    
    48.98135       -122.0242    
    48.98145       -122.0060    
    48.98156       -121.9877    
    48.98166       -121.9694    
    48.98175       -121.9511    
    48.98185       -121.9329    
    48.98194       -121.9146    
    48.98203       -121.8963    
    48.98212       -121.8781    
    48.98221       -121.8598    
    48.98229       -121.8415    
    48.98236       -121.8233    
    48.98244       -121.8050    
    48.98251       -121.7867    
    48.98258       -121.7685    
    48.98265       -121.7502    
    48.98271       -121.7319    
    48.98278       -121.7137    
    48.98283       -121.6954    
    48.98289       -121.6771    
    48.98294       -121.6588    
    48.98299       -121.6406    
    48.98304       -121.6223    
    48.98308       -121.6040    
    48.98313       -121.5858    
    48.98316       -121.5675    
    48.98320       -121.5492    
    48.98323       -121.5310    

    48.99109       -122.3350    
    48.99124       -122.3167    
    48.99139       -122.2984    
    48.99154       -122.2802    
    48.99169       -122.2619    
