    48.90108       -122.3423    
    48.90124       -122.3241    
    48.90139       -122.3058    
    48.90155       -122.2876    
    48.90169       -122.2693    
    48.90184       -122.2511    
    48.90198       -122.2329    
    48.90212       -122.2146    
    48.90226       -122.1964    
    48.90239       -122.1782    
    48.90252       -122.1599    
    48.90265       -122.1417    
    48.90277       -122.1234    
    48.90290       -122.1052    
    48.90302       -122.0870    
    48.90313       -122.0687    
    48.90324       -122.0505    
    48.90336       -122.0323    
    48.90347       -122.0140    
    48.90357       -121.9958    
    48.90368       -121.9775    
    48.90377       -121.9593    
    48.90387       -121.9411    
    48.90396       -121.9228    
    48.90406       -121.9046    
    48.90414       -121.8864    
    48.90423       -121.8681    
    48.90432       -121.8499    
    48.90439       -121.8316    
    48.90447       -121.8134    
    48.90454       -121.7951    
    48.90461       -121.7769    
    48.90468       -121.7587    
    48.90475       -121.7404    
    48.90481       -121.7222    
    48.90487       -121.7039    
    48.90493       -121.6857    
    48.90498       -121.6674    
    48.90503       -121.6492    
    48.90508       -121.6310    
    48.90512       -121.6127    
    48.90517       -121.5945    
    48.90521       -121.5763    
    48.90525       -121.5580    
    48.90528       -121.5398    
    48.90531       -121.5215    

    48.91307       -122.3426    
    48.91322       -122.3243    
    48.91338       -122.3061    
    48.91353       -122.2878    
    48.91368       -122.2696    
    48.91382       -122.2513    
    48.91396       -122.2331    
    48.91411       -122.2148    
    48.91424       -122.1966    
    48.91438       -122.1784    
    48.91451       -122.1601    
    48.91463       -122.1419    
    48.91476       -122.1236    
    48.91488       -122.1054    
    48.91500       -122.0872    
    48.91512       -122.0689    
    48.91523       -122.0507    
    48.91534       -122.0324    
    48.91545       -122.0142    
    48.91555       -121.9959    
    48.91566       -121.9777    
    48.91576       -121.9594    
    48.91586       -121.9412    
    48.91595       -121.9230    
    48.91604       -121.9047    
    48.91613       -121.8865    
    48.91621       -121.8682    
    48.91630       -121.8500    
    48.91638       -121.8317    
    48.91645       -121.8135    
    48.91653       -121.7953    
    48.91660       -121.7770    
    48.91667       -121.7588    
    48.91673       -121.7405    
    48.91679       -121.7223    
    48.91685       -121.7040    
    48.91691       -121.6858    
    48.91697       -121.6675    
    48.91702       -121.6493    
    48.91706       -121.6310    
    48.91711       -121.6128    
    48.91715       -121.5945    
    48.91719       -121.5763    
    48.91723       -121.5581    
    48.91726       -121.5398    
    48.91730       -121.5216    

    48.92506       -122.3428    
    48.92522       -122.3246    
    48.92537       -122.3063    
    48.92552       -122.2881    
    48.92567       -122.2698    
    48.92581       -122.2516    
    48.92596       -122.2333    
    48.92610       -122.2151    
    48.92624       -122.1968    
    48.92637       -122.1786    
    48.92650       -122.1603    
    48.92663       -122.1421    
    48.92675       -122.1238    
    48.92688       -122.1056    
    48.92699       -122.0873    
    48.92711       -122.0691    
    48.92722       -122.0508    
    48.92734       -122.0326    
    48.92744       -122.0143    
    48.92755       -121.9961    
    48.92765       -121.9778    
    48.92775       -121.9596    
    48.92785       -121.9413    
    48.92794       -121.9231    
    48.92804       -121.9048    
    48.92812       -121.8866    
    48.92821       -121.8683    
    48.92829       -121.8501    
    48.92837       -121.8318    
    48.92844       -121.8136    
    48.92852       -121.7953    
    48.92860       -121.7771    
    48.92866       -121.7589    
    48.92872       -121.7406    
    48.92879       -121.7224    
    48.92885       -121.7041    
    48.92891       -121.6859    
    48.92896       -121.6676    
    48.92902       -121.6494    
    48.92906       -121.6311    
    48.92910       -121.6129    
    48.92915       -121.5946    
    48.92919       -121.5764    
    48.92923       -121.5581    
    48.92926       -121.5399    
    48.92929       -121.5216    

    48.93705       -122.3430    
    48.93720       -122.3248    
    48.93736       -122.3065    
    48.93751       -122.2883    
    48.93766       -122.2700    
    48.93781       -122.2518    
    48.93795       -122.2335    
    48.93809       -122.2153    
    48.93822       -122.1970    
    48.93836       -122.1788    
