    48.32169       -122.7096    
    48.32190       -122.6916    
    48.32211       -122.6735    
    48.32232       -122.6555    
    48.32253       -122.6375    
    48.32273       -122.6194    
    48.32293       -122.6014    
    48.32312       -122.5834    
    48.32332       -122.5653    
    48.32351       -122.5473    
    48.32370       -122.5293    
    48.32389       -122.5113    
    48.32407       -122.4932    
    48.32425       -122.4752    
    48.32442       -122.4572    
    48.32460       -122.4391    
    48.32477       -122.4211    
    48.32494       -122.4030    
    48.32511       -122.3850    
    48.32527       -122.3670    
    48.32543       -122.3490    
    48.32559       -122.3309    
    48.32574       -122.3129    
    48.32589       -122.2949    
    48.32604       -122.2768    
    48.32619       -122.2588    
    48.32634       -122.2408    
    48.32648       -122.2227    
    48.32661       -122.2047    
    48.32675       -122.1867    
    48.32688       -122.1686    
    48.32701       -122.1506    
    48.32714       -122.1326    
    48.32726       -122.1145    
    48.32738       -122.0965    
    48.32750       -122.0785    
    48.32761       -122.0604    
    48.32773       -122.0424    
    48.32784       -122.0244    
    48.32795       -122.0063    
    48.32805       -121.9883    
    48.32815       -121.9703    
    48.32825       -121.9522    
    48.32834       -121.9342    
    48.32843       -121.9162    
    48.32853       -121.8981    
    48.32862       -121.8801    
    48.32870       -121.8621    
    48.32878       -121.8440    
    48.32886       -121.8260    
    48.32894       -121.8080    
    48.32901       -121.7899    

    48.33369       -122.7099    
    48.33390       -122.6919    
    48.33411       -122.6738    
    48.33432       -122.6558    
    48.33452       -122.6378    
    48.33472       -122.6197    
    48.33493       -122.6017    
    48.33512       -122.5836    
    48.33532       -122.5656    
    48.33551       -122.5476    
    48.33570       -122.5296    
    48.33588       -122.5115    
    48.33606       -122.4935    
    48.33625       -122.4755    
    48.33642       -122.4574    
    48.33660       -122.4394    
    48.33677       -122.4214    
    48.33694       -122.4033    
    48.33710       -122.3853    
    48.33727       -122.3672    
    48.33743       -122.3492    
    48.33759       -122.3312    
    48.33774       -122.3131    
    48.33789       -122.2951    
    48.33804       -122.2771    
    48.33819       -122.2590    
    48.33833       -122.2410    
    48.33847       -122.2229    
    48.33862       -122.2049    
    48.33875       -122.1869    
    48.33888       -122.1688    
    48.33901       -122.1508    
    48.33913       -122.1328    
    48.33926       -122.1147    
    48.33938       -122.0967    
    48.33950       -122.0786    
    48.33961       -122.0606    
    48.33973       -122.0426    
    48.33984       -122.0245    
    48.33994       -122.0065    
    48.34005       -121.9885    
    48.34015       -121.9704    
    48.34024       -121.9524    
    48.34034       -121.9343    
    48.34044       -121.9163    
    48.34053       -121.8983    
    48.34061       -121.8802    
    48.34069       -121.8622    
    48.34077       -121.8441    
    48.34086       -121.8261    
    48.34093       -121.8081    
    48.34101       -121.7900    

    48.34566       -122.7102    
    48.34588       -122.6922    
    48.34609       -122.6742    
    48.34630       -122.6561    
    48.34650       -122.6381    
    48.34671       -122.6200    
    48.34691       -122.6020    
    48.34710       -122.5840    
    48.34730       -122.5659    
    48.34749       -122.5479    
    48.34768       -122.5298    
    48.34787       -122.5118    
    48.34805       -122.4938    
    48.34823       -122.4757    
    48.34841       -122.4577    
    48.34858       -122.4396    
    48.34876       -122.4216    
    48.34892       -122.4036    
    48.34909       -122.3855    
    48.34925       -122.3675    
    48.34941       -122.3494    
    48.34957       -122.3314    
    48.34973       -122.3134    
    48.34988       -122.2953    
    48.35003       -122.2773    
    48.35017       -122.2592    
    48.35032       -122.2412    
    48.35046       -122.2231    
    48.35059       -122.2051    
    48.35073       -122.1871    
    48.35086       -122.1690    
    48.35099       -122.1510    
    48.35112       -122.1329    
    48.35124       -122.1149    
