    47.28255       -122.3109    
    47.28270       -122.2932    
    47.28285       -122.2756    
    47.28300       -122.2579    
    47.28314       -122.2402    
    47.28328       -122.2226    
    47.28342       -122.2049    
    47.28355       -122.1872    
    47.28369       -122.1696    
    47.28382       -122.1519    
    47.28394       -122.1342    
    47.28407       -122.1165    
    47.28419       -122.0988    
    47.28431       -122.0812    
    47.28442       -122.0635    
    47.28453       -122.0458    
    47.28465       -122.0282    
    47.28476       -122.0105    
    47.28486       -121.9928    
    47.28496       -121.9752    
    47.28506       -121.9575    
    47.28516       -121.9398    
    47.28525       -121.9221    
    47.28534       -121.9044    
    47.28543       -121.8868    
    47.28551       -121.8691    
    47.28559       -121.8514    
    47.28568       -121.8338    
    47.28576       -121.8161    
    47.28583       -121.7984    
    47.28590       -121.7807    
    47.28597       -121.7631    
    47.28604       -121.7454    
    47.28610       -121.7277    
    47.28616       -121.7101    
    47.28622       -121.6924    
    47.28627       -121.6747    
    47.28632       -121.6570    
    47.28638       -121.6393    
    47.28642       -121.6217    
    47.28647       -121.6040    
    47.28651       -121.5863    
    47.28655       -121.5687    

    47.29453       -122.3112    
    47.29469       -122.2935    
    47.29483       -122.2758    
    47.29498       -122.2581    
    47.29512       -122.2404    
    47.29526       -122.2228    
    47.29540       -122.2051    
    47.29554       -122.1874    
    47.29567       -122.1697    
    47.29580       -122.1521    
    47.29593       -122.1344    
    47.29605       -122.1167    
    47.29617       -122.0990    
    47.29629       -122.0814    
    47.29641       -122.0637    
    47.29652       -122.0460    
    47.29663       -122.0283    
    47.29674       -122.0107    
    47.29684       -121.9930    
    47.29694       -121.9753    
    47.29704       -121.9576    
    47.29714       -121.9399    
    47.29723       -121.9223    
    47.29733       -121.9046    
    47.29741       -121.8869    
    47.29750       -121.8692    
    47.29758       -121.8516    
    47.29766       -121.8339    
    47.29774       -121.8162    
    47.29781       -121.7985    
    47.29789       -121.7809    
    47.29795       -121.7632    
    47.29802       -121.7455    
    47.29808       -121.7278    
    47.29815       -121.7101    
    47.29820       -121.6924    
    47.29826       -121.6748    
    47.29831       -121.6571    
    47.29836       -121.6394    
    47.29840       -121.6217    
    47.29845       -121.6041    
    47.29849       -121.5864    
    47.29853       -121.5687    

    47.30653       -122.3114    
    47.30668       -122.2937    
    47.30683       -122.2760    
    47.30698       -122.2583    
    47.30712       -122.2407    
    47.30726       -122.2230    
    47.30740       -122.2053    
    47.30753       -122.1876    
    47.30767       -122.1699    
    47.30779       -122.1523    
    47.30792       -122.1346    
    47.30805       -122.1169    
    47.30817       -122.0992    
    47.30828       -122.0815    
    47.30840       -122.0638    
    47.30852       -122.0462    
    47.30862       -122.0285    
    47.30873       -122.0108    
    47.30884       -121.9931    
    47.30894       -121.9754    
    47.30904       -121.9578    
    47.30914       -121.9401    
    47.30923       -121.9224    
    47.30932       -121.9047    
    47.30941       -121.8871    
    47.30949       -121.8694    
    47.30958       -121.8517    
    47.30966       -121.8340    
    47.30974       -121.8163    
    47.30981       -121.7986    
    47.30988       -121.7809    
    47.30995       -121.7633    
    47.31002       -121.7456    
    47.31008       -121.7279    
    47.31014       -121.7102    
    47.31020       -121.6925    
    47.31025       -121.6749    
    47.31031       -121.6572    
    47.31036       -121.6395    
    47.31040       -121.6218    
    47.31045       -121.6041    
    47.31049       -121.5865    
    47.31053       -121.5688    

    47.31851       -122.3116    
    47.31866       -122.2939    
    47.31881       -122.2762    
    47.31896       -122.2585    
    47.31910       -122.2409    
    47.31924       -122.2232    
    47.31938       -122.2055    
    47.31952       -122.1878    
    47.31965       -122.1701    
    47.31978       -122.1524    
    47.31990       -122.1348    
    47.32003       -122.1171    
    47.32015       -122.0994    
    47.32027       -122.0817    
    47.32038       -122.0640    
    47.32050       -122.0463    
    47.32061       -122.0287    
    47.32072       -122.0110    
    47.32082       -121.9933    
    47.32092       -121.9756    
    47.32102       -121.9579    
    47.32112       -121.9402    
    47.32122       -121.9225    
    47.32131       -121.9048    
    47.32139       -121.8872    
    47.32148       -121.8695    
    47.32156       -121.8518    
    47.32164       -121.8341    
    47.32172       -121.8164    
    47.32179       -121.7987    
    47.32187       -121.7811    
    47.32193       -121.7634    
    47.32200       -121.7457    
    47.32206       -121.7280    
    47.32212       -121.7103    
    47.32218       -121.6926    
    47.32224       -121.6749    
    47.32229       -121.6573    
    47.32234       -121.6396    
    47.32239       -121.6219    
    47.32243       -121.6042    
    47.32248       -121.5865    
    47.32251       -121.5688    

    47.33051       -122.3118    
    47.33066       -122.2941    
    47.33081       -122.2765    
    47.33096       -122.2588    
    47.33110       -122.2411    
    47.33124       -122.2234    
    47.33138       -122.2057    
    47.33151       -122.1880    
    47.33165       -122.1703    
    47.33178       -122.1526    
    47.33190       -122.1349    
    47.33203       -122.1172    
    47.33215       -122.0996    
    47.33227       -122.0819    
    47.33238       -122.0642    
    47.33250       -122.0465    
    47.33261       -122.0288    
    47.33271       -122.0111    
    47.33282       -121.9934    
    47.33292       -121.9757    
    47.33302       -121.9581    
    47.33311       -121.9404    
    47.33321       -121.9227    
    47.33331       -121.9050    
